title,company,location,department,contract_type,remote,sector,publication_date,experience_years,education_level,salaire_min,salaire_max,annual,tools,concepts,job_url,avg_salary,categories
AMOA Confirmé,Extia,Lille,59,CDI,Hybrid,IT,2024-12-04,,5.0,35000.0,45000.0,True,"['SQL', 'Oracle']","['Business Intelligence', 'Datawarehouse']",https://www.hellowork.com/fr-fr/emplois/45746683.html,40000.0,['Other']
Technicien Multi Programme Functional Electric,Airbus,Marseille,13,CDI,Onsite,Aerospace,2024-12-17,,2.0,22313.0,27000.0,True,['Google Suite'],,https://www.hellowork.com/fr-fr/emplois/59637455.html,24656.5,['Other']
Senior Business Intelligence Engineer Delivery Speed And Long-Term Planning,Talents Handicap,Clichy,92,CDI,Onsite,,2024-12-02,,5.0,,,,"['SQL', 'Tableau', 'Quicksight', 'R', 'Python']","['Data Analysis', 'Supply Chain', 'Stakeholder Management', 'Machine Learning', 'Data Visualization']",https://www.hellowork.com/fr-fr/emplois/59060233.html,,"['Data Analyst', 'Project Manager (Data)']"
Structural Engineer on Subsea Project,ABYSS ENERGY,Paris,75,CDI,Hybrid,Technology,2024-12-11,,5.0,,,,"['ABAQUS', 'SACS']",,https://www.hellowork.com/fr-fr/emplois/59376475.html,,[]
Analytics Strategy Manager,Glady (ex Wedoogift),Paris,75,CDI,Hybrid,,2024-11-22,,5.0,,,,"['AWS Quicksight', 'PowerBI', 'Python']","['Data Analysis', 'Process Automation', 'Business Intelligence', 'Dashboarding', 'Data Ecosystem']",https://www.hellowork.com/fr-fr/emplois/58659123.html,,"['Data Analyst', 'Project Manager (Data)']"
Transaction Support Analyst,Axa investment managers,Puteaux,92,CDI,Hybrid,,2024-12-19,2.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58421483.html,,['Other']
Head Of Global Data Office,Servier,Suresnes,92,CDI,Hybrid,Pharmaceuticals,2024-12-04,10.0,5.0,,,True,[],,https://www.hellowork.com/fr-fr/emplois/59119604.html,,"['Data Governance & Quality', 'Project Manager (Data)']"
Expert Cloud Data,Apsia,Paris,75,CDI,Hybrid,Technology,2024-11-30,5.0,5.0,,,,"['Power BI', 'Azure Portal', 'Azure SQL Database', 'Azure Data Factory', 'Azure DataLake Storage']","['Data Architecture', 'Data Quality', 'ETL', 'Data Warehousing', 'Data Visualization']",https://www.hellowork.com/fr-fr/emplois/58968617.html,,['Data Engineer']
Senior Software Engineer Golang,Livestorm,Paris,75,CDI,Hybrid,Technology,2024-12-18,,5.0,,,,"['Golang', 'PostgreSQL', 'gRPC', 'Kafka', 'Kubernetes']","['microservice architecture', 'TDD', 'event-based communication', 'clean code', 'agile']",https://www.hellowork.com/fr-fr/emplois/59649878.html,,['Other']
Data Engineer Dbt Confirmé - Sénior,Talan,Paris,75,CDI,Hybrid,Technology,2024-12-10,7.0,5.0,,,,"['dbt', 'Gitlab', 'Azure DEVOPS']","['DataOps', 'CI/CD', 'DataLake', 'DWH', 'Datamarts']",https://www.hellowork.com/fr-fr/emplois/53104770.html,,['Data Engineer']
Product Designer - ai,Front,Paris,75,CDI,Hybrid,Technology,2024-11-29,,2.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58930841.html,,['Other']
Développeur Fullstack Symfony - Js,Effektiv,Paris,75,CDI,Hybrid,,2024-12-13,5.0,2.0,48000.0,60000.0,True,"['Symfony 6', 'Vue.js', 'PostgreSQL', 'Elasticsearch', 'Docker', 'Ansible', 'Git']","['IA', 'Machine Learning']",https://www.hellowork.com/fr-fr/emplois/59455405.html,54000.0,['Other']
Stage Data & Computer Vision Utilisation des Vision Transformers pour la Détection de Défauts dans les Lignes de Production,Octo Technology,Paris,75,CDI,Hybrid,Technology,2024-12-13,,5.0,,,,"['Python', 'HuggingFace', 'Git', 'pyTorch', 'Keras']","['Computer Vision', 'Machine Learning', 'AI', 'Vision Transformers', 'Benchmarking']",https://www.hellowork.com/fr-fr/emplois/55756385.html,,"['Data Scientist', 'Other']"
Software Engineer Backend PHP Symfony,Shippeo,Paris,75,CDI,Hybrid,Technology,2024-12-03,5.0,5.0,,,,"['PHP', 'Symfony', 'RabbitMQ', 'Prometheus', 'Grafana', 'Kibana']","['DDD', 'CQRS', 'Event Sourcing', 'Microservices']",https://www.hellowork.com/fr-fr/emplois/59109624.html,,['Other']
Sales Data Scientist Working Student,Allianz Partners,Paris,75,CDI,Onsite,,2024-12-20,,5.0,58400.0,58400.0,True,"['Microsoft Office', 'Power BI']","['Machine Learning', 'Data Analysis', 'Data Science']",https://www.hellowork.com/fr-fr/emplois/58503831.html,58400.0,['Data Scientist']
Data Privacy Analyst,AXA en France,Paris,75,CDI,Hybrid,,2024-12-18,2.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59657323.html,,['Data Governance & Quality']
Retail Underwriting Analyst,GIE Axa,Puteaux,92,CDI,Hybrid,,2024-11-29,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58905420.html,,['Other']
Business Analyst - Product Owner - Industrie & Services,Sopra Steria,Clermont-Ferrand,63,CDI,Hybrid,,2024-12-19,3.0,5.0,,,,['SQL'],,https://www.hellowork.com/fr-fr/emplois/59683965.html,,"['Project Manager (Data)', 'Data Analyst']"
Comptable Général Évolutif - Ambiance Saine et Entreprise Pérenne,Talents Finance,Mougins,06,CDI,Hybrid,,2024-11-28,3.0,5.0,33000.0,35000.0,True,"['Excel', 'Business Intelligence', 'CRM']",,https://www.hellowork.com/fr-fr/emplois/57600571.html,34000.0,['Other']
Data Tech Lead,Leasecom,Mérignac,33,CDI,Onsite,,2024-12-10,10.0,5.0,36800.0,57500.0,True,"['Hadoop', 'Spark', 'Kafka', 'Maria DB', 'MongoDB', 'Cassandra', 'Oracle', 'Python', 'Scala', 'Java', 'AWS', 'Google Cloud', 'Azure', 'Talend', 'SSIS', 'Informatica', 'Azure Synaps Analytics']","['Big Data', 'Data Warehousing', 'ETL/ELT', 'Data Governance', 'Data Security']",https://www.hellowork.com/fr-fr/emplois/59313293.html,47150.0,"['Data Engineer', 'Project Manager (Data)']"
Data Engineer,Wewyse,Paris,75,CDI,Onsite,Media,2024-12-22,2.0,5.0,,,,"['Scala', 'Python', 'Java', 'AWS', 'GCP', 'Azure', 'Hadoop', 'Spark', 'Docker', 'Kubernetes', 'SQL', 'NoSQL', 'Jenkins', 'Ansible', 'Terraform', 'Git']",['DEVOPS'],https://www.hellowork.com/fr-fr/emplois/40162622.html,,['Data Engineer']
Tech Lead Data Integration,Sqorus,Paris,75,CDI,Onsite,Technology,2024-12-04,,5.0,,,,"['EAI', 'BPM', 'ESB', 'Mulesoft ESB', 'Talend ETL/ESB']","['API/SOA', 'event-driven']",https://www.hellowork.com/fr-fr/emplois/59153116.html,,"['Data Engineer', 'Project Manager (Data)']"
Data Analyste Chargé de CRM,Banque Populaire Rives de Paris,Paris,75,CDI,Hybrid,,2024-12-14,2.0,5.0,,,,"['Adobe Campaign', 'SQL', 'Alteryx']","['Data Analytics', 'CRM', 'Marketing']",https://www.hellowork.com/fr-fr/emplois/59489164.html,,['Data Analyst']
Technical Engineer,Lemonway,Paris,75,CDI,Hybrid,,2024-12-22,2.0,5.0,,,,"['Zendesk', 'Jira', 'Kibana', 'Postman', 'Notion']",,https://www.hellowork.com/fr-fr/emplois/58610952.html,,['Other']
Data Engineer,Cabinet de recrutement de travailleurs handicapés,Paris,75,CDI,Onsite,Commerce,2024-12-17,5.0,5.0,,,,"['Snowflake', 'Azure', 'Databricks', 'Python', 'PySpark']","['Data Engineering', 'Data Governance', 'Data Architecture', 'Data Security', 'RPA']",https://www.hellowork.com/fr-fr/emplois/59559545.html,,['Data Engineer']
Data Engineer,Inetum,Madrid,,CDI,Hybrid,Technology,2024-12-19,7.0,5.0,,,,"['Snowflake', 'Azure Data Factory', 'Control-M', 'Azure Pipelines', 'SQL Server', 'Informatica', 'IBM DB2', 'SQL', 'Python']",,https://www.hellowork.com/fr-fr/emplois/59704692.html,,['Data Engineer']
Software Engineer - Java - React,Mirakl,Paris,75,CDI,Hybrid,Technology,2024-12-06,2.0,5.0,,,,"['Java 21', 'Spring Boot', 'Kafka', 'React/Redux', 'PostgreSQL', 'Elasticsearch', 'GO', 'Docker', 'Kubernetes', 'AWS', 'Google Cloud']",,https://www.hellowork.com/fr-fr/emplois/59207155.html,,['Other']
Consultant Business Intelligence,Quanteam,Paris,75,CDI,Hybrid,,2024-12-22,,5.0,,,,"['Oracle', 'SQL Server', 'MSBI', 'Talend', 'Power BI']",,https://www.hellowork.com/fr-fr/emplois/58603141.html,,"['Data Analyst', 'Project Manager (Data)']"
Consultant - Chef de Projets Si,Onepoint,Paris,75,CDI,Hybrid,Technology,2024-11-22,2.0,5.0,,,,[],"['Project Management', 'Agile', 'Consulting', 'Change Management', 'Data Innovation']",https://www.hellowork.com/fr-fr/emplois/52304088.html,,['Project Manager (Data)']
Data Engineer - Société Experte en Évaluation des Risques,Silkhom,Lyon,69,CDI,Hybrid,,2024-12-20,3.0,5.0,45000.0,52000.0,True,"['Talend', 'R', 'Python', 'Airflow']",,https://www.hellowork.com/fr-fr/emplois/56032371.html,48500.0,['Data Engineer']
Manager Conseil en Data Performance Opérations et Supply Chain,EY,La Défense,92,CDI,Hybrid,Technology,2024-12-18,5.0,,,,,"['BI', 'ERP', 'MRP', 'WMS', 'TMS']","['Data Transformation', 'Supply Chain', 'Operational Excellence', 'Business Intelligence', 'Analytics']",https://www.hellowork.com/fr-fr/emplois/59646306.html,,"['Data Analyst', 'Project Manager (Data)']"
Business Analyst - Services Publics - Nantes,Sopra Steria,Nantes,44,CDI,Hybrid,Technology,2024-11-26,4.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58767792.html,,"['Data Analyst', 'Other']"
Responsable Wms-Wcs,Intersport,Saint-Vulbas,01,CDI,Onsite,Commerce,2024-12-20,2.0,3.0,,,,"['WMS Reflex Web', 'WCS', 'BI', 'TMS', 'CMS', 'SQL']","['Gestion des anomalies', 'Paramétrage', 'Logistique', 'Interfaçage', 'Mécanisation']",https://www.hellowork.com/fr-fr/emplois/58526227.html,,['Other']
Responsable Data Business Groupe,Abylsen,Paris,75,CDI,Hybrid,Technology,2024-12-10,5.0,5.0,50000.0,70000.0,True,"['Excel', 'PowerPoint', 'Power BI']","['Data Strategy', 'Business Intelligence', 'KPI', 'Data-Driven', 'Reporting']",https://www.hellowork.com/fr-fr/emplois/59310357.html,60000.0,"['Data Analyst', 'Project Manager (Data)']"
Ingénieur IA Senior,CGI,Toulouse,31,CDI,Hybrid,Technology,2024-12-19,4.0,5.0,,,,"['GCP', 'Azure', 'ZenML', 'MLflow', 'Airflow', 'Kubeflow', 'Python', 'Tensorflow', 'Keras', 'Hugging Face', 'LangChain']","['Machine Learning', 'Deep Learning', 'AI', 'AI Generative', 'Data Engineering']",https://www.hellowork.com/fr-fr/emplois/57227282.html,,['Data Scientist']
Mécanicien Spécialisé,Kiloutou,Gémenos,13,CDI,Onsite,,2024-11-27,7.0,2.0,22431.0,26814.0,True,[],,https://www.hellowork.com/fr-fr/emplois/52523883.html,24622.5,['Other']
Research Engineer on Sustainable 6G Networks,CEA,Grenoble,38,CDD,Hybrid,Technology,2024-12-07,,5.0,,,,"['Python', 'C', 'C++', 'NS-3']","['Machine Learning', 'Deep Learning', 'Wireless Communication', 'Energy Efficiency', 'Edge Intelligence']",https://www.hellowork.com/fr-fr/emplois/57959639.html,,['Other']
Senior ai Consultant,Talents Handicap,Bezons,95,CDI,Onsite,,2024-12-04,7.0,,60000.0,80000.0,True,"['MLOPS', 'IA', 'Architectures de données', 'Certification Cloud']","['MLOps', 'Machine Learning', 'Computer Vision', 'GenAI']",https://www.hellowork.com/fr-fr/emplois/59126351.html,70000.0,['Data Scientist']
Ingénieur Analyse de Données,Start People,Domérat,03,CDI,Onsite,,2024-12-11,,5.0,45000.0,60000.0,True,"['C#', 'VB Excel', 'XML', 'C++', 'LabVIEW', 'Matlab']",,https://www.hellowork.com/fr-fr/emplois/59380993.html,52500.0,['Data Analyst']
Data Analyst,Axa partners,Malakoff,92,CDI,Hybrid,,2024-12-02,2.0,5.0,,,,"['AAS', 'DAX', 'PBI', 'SSIS', 'SSAS']","['Business Intelligence', 'Big Data', 'Data Visualization', 'Cloud', 'Agile']",https://www.hellowork.com/fr-fr/emplois/59009341.html,,['Data Analyst']
Analyste Développeur C# Expérimenté,EURO-INFORMATION DEVELOPPEMENTS,Strasbourg,67,CDI,Hybrid,,2024-12-19,,5.0,35000.0,45000.0,True,"['.Net', 'Devbooster', 'SQL serveur', 'GIT', 'Gitlab']","['MLOPS', 'Agile', 'Scrum']",https://www.hellowork.com/fr-fr/emplois/58477124.html,40000.0,['Other']
Project Quality Engineer 6 Months,Becton Dickinson,Le Pont-de-Claix,38,CDI,Onsite,Health,2024-12-12,2.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59449644.html,,['Other']
Ingénieur Data,Alpee,Annecy,74,CDI,Hybrid,Energy,2024-12-16,3.0,5.0,40000.0,80000.0,True,"['Snowflake', 'Airflow', 'DBT']",,https://www.hellowork.com/fr-fr/emplois/44916219.html,60000.0,['Data Engineer']
Senior Installation Analysis Engineer,ABYSS ENERGY,Paris,75,CDI,Hybrid,Technology,2024-12-05,5.0,5.0,,,,"['Python', 'Visual Basic', 'Matlab', 'Mathcad', 'OrcaFlex']","['Installation Analysis', 'Fluid Mechanics', 'Numerical Simulations', 'Mechanical Engineering', 'Lifting Operations']",https://www.hellowork.com/fr-fr/emplois/52881762.html,,[]
Consultant Business Analyst - Data,Seequalis,Nanterre,92,CDI,Hybrid,Technology,2024-12-21,7.0,5.0,,,,"['Méthodologie Agile', 'Data Lake', 'Outils de classification', 'clustering', 'NLP']","['Agile', 'NLP']",https://www.hellowork.com/fr-fr/emplois/53620255.html,,"['Data Analyst', 'Project Manager (Data)']"
Data Product Owner,Institut National de l'Audiovisuel,Bry-sur-Marne,94,CDI,Hybrid,,2024-12-09,5.0,5.0,55000.0,70000.0,True,"['Kubernetes', 'Airflow', 'Apache Iceberg', 'Machine Learning', 'Docker']","['HPC', 'Data Engineering', 'MLOPS', 'Batch Processing', 'Architecture']",https://www.hellowork.com/fr-fr/emplois/54413136.html,62500.0,['Project Manager (Data)']
Data Engineer Sénior,Geser Best,Nantes,44,CDI,Hybrid,,2024-12-09,7.0,5.0,30000.0,45000.0,True,"['Hadoop', 'Java', 'Hive', 'Spark']",['Big Data'],https://www.hellowork.com/fr-fr/emplois/59292465.html,37500.0,['Data Engineer']
Lead Data Scientist Editeur Logicel,Externatic,Paris,75,CDI,Hybrid,,2024-12-02,5.0,5.0,60000.0,63000.0,True,"['Python', 'Git', 'Docker']","['data science', 'machine learning', 'AI', 'predictive modeling', 'LLM']",https://www.hellowork.com/fr-fr/emplois/59045417.html,61500.0,['Data Scientist']
Administrateur Plateforme Datascience,Thélem assurances,Loiret,45,CDI,Hybrid,,2024-11-26,5.0,5.0,,,,"['Python', 'SAS', 'R', 'Snowflake']","['DEVOPS', 'Intelligence Artificielle']",https://www.hellowork.com/fr-fr/emplois/56338483.html,,"['Data Scientist', 'Data Engineer']"
Data Engineer,Manitou Group,Ancenis,44,CDI,Hybrid,Industry,2024-12-07,,5.0,45000.0,52000.0,True,"['Google Cloud Platform', 'BigQuery', 'Talend', 'DBT', 'DataFlow']","['DataOps', 'CI/CD', 'Cloud Native', 'Business Intelligence', 'Machine Learning']",https://www.hellowork.com/fr-fr/emplois/52812784.html,48500.0,['Data Engineer']
Data Analyst,Staffmatch France permanent,Levallois-Perret,92,CDI,Onsite,,2024-12-17,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59569654.html,,['Data Analyst']
Data Analyst Middle,Noveo group,Marcq-en-Barœul,59,CDI,Hybrid,Technology,2024-12-17,3.0,5.0,40000.0,45000.0,True,"['GCP BigQuery', 'PowerBI', 'Python']",,https://www.hellowork.com/fr-fr/emplois/59569508.html,42500.0,['Data Analyst']
Chargé des Données Sociales et Rémunération,Pro à Pro,Montauban,82,CDI,Onsite,Commerce,2024-12-12,1.0,4.0,,,,"['Qliksense', 'Excel']",,https://www.hellowork.com/fr-fr/emplois/56982742.html,,['Data Governance & Quality']
Ops,Datanumia,Courbevoie,92,CDI,Onsite,Energy,2024-12-15,5.0,5.0,,,,"['Grafana', 'Prometheus', 'ELK', 'Dynatrace', 'Datadog', 'CloudWatch', 'Terraform', 'Ansible', 'Jenkins', 'GitLab CI']","['GitOps', 'DevOps', 'Cloud', 'Automation', 'CI/CD']",https://www.hellowork.com/fr-fr/emplois/51943306.html,,['Other']
P&C Risk Analyst,GIE Axa,Puteaux,92,CDI,Hybrid,,2024-12-03,5.0,5.0,,,,"['R', 'Remetrica']","['Risk Management', 'Actuarial Science', 'Capital Optimization', 'Solvency 2', 'Data Analysis']",https://www.hellowork.com/fr-fr/emplois/59072602.html,,['Other']
Data Analyst,VIAPOSTE,Le Kremlin-Bicêtre,94,CDI,Onsite,Logistics,2024-12-20,7.0,5.0,,,,"['Excel', 'Tableau', 'Power BI', 'BO']","['Data visualization', 'BI']",https://www.hellowork.com/fr-fr/emplois/59755875.html,,['Data Analyst']
Ml Engineer Intern - Paris,Wireming,Paris,75,CDI,Hybrid,Technology,2024-12-18,,5.0,,,,"['Python 3.10+', 'Argo', 'Druid', 'PostgreSQL', 'TensorFlow', 'Keras', 'LightGBM', 'XGBoost', 'Pandas', 'Dask', 'Dash', 'Jupyter notebooks', 'Mlflow', 'Gitlab']","['ML', 'Deep Learning', 'Linear Programming', 'Data Analysis', 'Model Evaluation']",https://www.hellowork.com/fr-fr/emplois/59677310.html,,['Data Scientist']
Senior Manager Developer Relations,Ledger,Paris,75,CDI,Hybrid,Technology,2024-12-14,10.0,5.0,,,,[],"['Developer Relations', 'Community Management', 'Blockchain', 'Developer Advocacy', 'Content Marketing']",https://www.hellowork.com/fr-fr/emplois/58273327.html,,['Other']
Technical Data Engineer,Allianz Partners,Paris,75,CDI,Onsite,,2024-12-02,3.0,5.0,,,,"['Microsoft Azure', 'Azure Databricks', 'Apache Spark', 'Delta Lake', 'Azure Data Factory']","['ETL', 'Data Integration', 'Data Governance', 'Lakehouse architecture', 'Agile']",https://www.hellowork.com/fr-fr/emplois/59046449.html,,['Data Engineer']
Data Scientist,Free2move,Paris,75,CDI,Hybrid,Transport,2024-12-22,3.0,5.0,,,,"['SQL', 'Tableau', 'Python']","['Data Analysis', 'Business Intelligence', 'Machine Learning']",https://www.hellowork.com/fr-fr/emplois/58611234.html,,['Data Scientist']
Marketing Manager Us Brands Marché France,Shiseido,Paris,75,CDI,Hybrid,Pharmaceuticals,2024-12-21,5.0,5.0,,,,"['Excel', 'PowerPoint']",,https://www.hellowork.com/fr-fr/emplois/59781956.html,,['Other']
Consultant Msbi,CGI,Toulouse,31,CDI,Hybrid,Technology,2024-12-12,7.0,5.0,,,,"['Microsoft Business Intelligence (MS BI)', 'SSIS', 'SSAS', 'SSRS', 'Power BI']","['Data Science', 'Data Architecture', 'Big Data', 'Data Analysis', 'BI']",https://www.hellowork.com/fr-fr/emplois/56979245.html,,['Data Analyst']
Chef d'Équipe Atelier,Saint Gobain,La Farlède,83,CDI,Onsite,Construction,2024-11-29,,3.0,2100.0,2400.0,False,"['scie à découper les panneaux', 'plaqueuse de chants', ""centre d'usinage""]",,https://www.hellowork.com/fr-fr/emplois/58915105.html,2250.0,['Other']
Assistant Comptable,FITECO,Lespinasse,31,CDI,Hybrid,Technology,2024-12-13,1.0,2.0,24500.0,27500.0,True,['SAGE'],,https://www.hellowork.com/fr-fr/emplois/59478157.html,26000.0,['Other']
Consultant Expérimenté en IA et Data Science,PwC,Toulouse,31,CDI,Hybrid,Technology,2024-12-16,3.0,,,,,"['Python', 'R', 'Alteryx', 'Dataiku', 'Spark', 'Azure', 'AWS', 'GCP', 'Snowflake', 'Databricks', 'Pandas', 'Jupyter', 'Tensorflow', 'Superset']","['Machine Learning', 'Deep Learning', 'NLP', 'Computer Vision', 'MLOps']",https://www.hellowork.com/fr-fr/emplois/59516277.html,,['Data Scientist']
Senior Product Analyst,Adikteev,Paris,75,CDI,Hybrid,Technology,2024-12-07,,5.0,,,,"['SQL', 'Python']",,https://www.hellowork.com/fr-fr/emplois/57986980.html,,"['Data Analyst', 'Project Manager (Data)']"
Technicien Spécialisé - Montargis,Kiloutou,Montargis,45,CDI,Onsite,,2024-12-09,7.0,2.0,23341.0,29000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/59284489.html,26170.5,['Other']
Senior Product Manager,Gorgias,Paris,75,CDI,Hybrid,,2024-12-06,4.0,5.0,82200.0,102500.0,True,['SQL'],"['Agile', 'SaaS', 'Customer Experience', 'Data Analysis', 'E-commerce']",https://www.hellowork.com/fr-fr/emplois/59207157.html,92350.0,['Other']
Leader Technique Data - Informatica Idmc - Dcoe France,Sopra Steria,Lyon,69,CDI,Hybrid,Technology,2024-12-04,3.0,5.0,,,,"['Informatica IDMC', 'Power Center']","['Data Management', 'Data Governance', 'Data Quality', 'DevOps', 'Cloud Data Integration']",https://www.hellowork.com/fr-fr/emplois/59145760.html,,"['Data Engineer', 'Project Manager (Data)']"
Contrôleur de Gestion,1001 Vies Habitat,Paris,75,CDI,Hybrid,Real Estate,2024-12-09,8.0,5.0,,,,['Qlik'],,https://www.hellowork.com/fr-fr/emplois/58090205.html,,['Other']
Senior Applied ai Engineer,Front,Us,95,CDI,Hybrid,Technology,2024-11-29,3.0,5.0,156000.0,225000.0,True,"['NodeJS', 'TS', 'Python', 'JS', 'Database systems']","['Generative AI', 'Machine Learning', 'LLMs', 'RAG systems', 'Deep Learning']",https://www.hellowork.com/fr-fr/emplois/58930872.html,190500.0,['Data Scientist']
Directeur IA - Secteur Financier,Sopra Steria,Courbevoie,92,CDI,Hybrid,Technology,2024-12-11,10.0,5.0,,,,"['OpenAI', 'Google AI']","['AI', 'Digital Transformation', 'Financial Services']",https://www.hellowork.com/fr-fr/emplois/59394791.html,,['Data Scientist']
Lead Tech Data marketing automation,Compagnie des Alpes,Paris,75,CDI,Onsite,Tourism,2024-12-06,3.0,5.0,,,,"['databricks', 'talend', 'power BI', 'SQL', 'Python']","['data marketing', 'marketing automation']",https://www.hellowork.com/fr-fr/emplois/59197861.html,,['Other']
Senior Software Engineer Scale,Algolia,Paris,75,CDI,Hybrid,Technology,2024-11-28,,5.0,,,,"['C++', 'Golang', 'Kubernetes']","['DevOps', 'Distributed Systems', 'AI', 'Natural Language Processing', 'Information Retrieval']",https://www.hellowork.com/fr-fr/emplois/56431384.html,,['Other']
Lead Développeur Front Expérimenté,Coexya,Lyon,69,CDI,Hybrid,Technology,2024-12-05,7.0,5.0,40000.0,45000.0,True,"['Angular', 'Vue.JS', 'C#', 'Java', 'Spring']","['Machine Learning', 'TALN', 'Data Pipelines', 'Elasticsearch']",https://www.hellowork.com/fr-fr/emplois/55400908.html,42500.0,['Other']
Data Product Owner,Verisure,Antony,92,CDI,Hybrid,,2024-12-20,,5.0,,,,"['MS 365', 'JIRA', 'Confluence']",,https://www.hellowork.com/fr-fr/emplois/59736082.html,,['Project Manager (Data)']
